mean absolute percentage error,root mean squared error,R^2,mini child node size,tree depth
0.8834861172383418,4495.0740092014075,0.7113293833388463,30,6
0.8775594941280433,4429.484518289782,0.7157579732808597,30,6
0.8907540678251299,4454.309123300834,0.7148012826041765,30,6
0.8764686949016451,4503.083200506057,0.7097074715923422,30,6
0.8787255867846859,4468.665924497498,0.7113703049694341,30,6
0.8421620965592554,4308.011269,0.7312438002103879,5,7
0.8384538125802881,4337.65657,0.7319508265446042,5,7
0.827679951,4208.557045,0.7443378368882284,5,7
0.8292784990043676,4254.486764856761,0.7379614051774771,5,7
0.8339321809541044,4324.551172562494,0.7329352684226532,5,7
0.8389394272167742,4315.055026215089,0.7308675464450665,6,7
0.836635905,4342.105930455316,0.7324294639650082,6,7
0.8399738713637505,4311.152670452739,0.7351228828758951,6,7
0.8236251385858948,4256.466004758553,0.7381417007309086,6,7
0.8349370135085272,4230.561833081823,0.739194673,6,7
0.8480613275369584,4352.194770180348,0.730734769,7,7
0.8428662698798857,4243.716969890275,0.7348734074791523,7,7
0.8351413586480362,4307.1136078764075,0.7343183736457654,7,7
0.8272302987392294,4281.383117688592,0.7374879909692464,7,7
0.8280281480164167,4311.741515531854,0.7332934786623675,7,7
0.8140017959059542,4199.667339511574,0.7451663311123948,8,7
0.8287949618931435,4300.688893633406,0.732915994,8,7
0.8122190992478837,4222.117193847065,0.7428643782276441,8,7
0.8250194618007428,4268.657772819699,0.7379157878353073,8,7
0.8290212418455741,4312.1217814298025,0.7355630342321746,8,7
0.8415874574472489,4343.707531,0.7323990388606447,9,7
0.8352025535998732,4257.299754608382,0.738827454,9,7
0.8170790209008281,4254.599982163189,0.7414532216489103,9,7
0.8255194331040262,4270.193443728946,0.7365485799502025,9,7
0.818824263,4226.605145653535,0.739199807,9,7
0.838431668,4256.162777569053,0.7364213523755343,10,7
0.821515266,4309.955626001508,0.7362342015431429,10,7
0.8044206326634796,4236.3041310158105,0.743816644,10,7
0.8290142396871489,4270.404535247803,0.7392121519568474,10,7
0.8262423170459912,4233.603274793281,0.7383344104108056,10,7
0.8119369464611863,4172.895813969531,0.7472542913549127,11,7
0.8257659704486757,4273.961090363279,0.7391246822803355,11,7
0.8085222279455903,4279.313945,0.7389992775165364,11,7
0.831619525,4318.102269969519,0.7348131080267281,11,7
0.8153237799760166,4155.355845,0.7469522192582905,11,7
0.8143890812807082,4284.883309693969,0.7373034090428973,12,7
0.7953758585154451,4164.633180505847,0.7498802040267585,12,7
0.8148660522905619,4183.706577558484,0.7486969078482868,12,7
0.8144338247965475,4236.549682249296,0.7418546041926766,12,7
0.8202838297772703,4231.715788091931,0.7412847905727302,12,7
0.7915694531463692,4193.333499920382,0.7487775072769258,13,7
0.8046539614031016,4231.650961183167,0.7441415913358784,13,7
0.8152426895529172,4210.104696856448,0.7434808737189694,13,7
0.8087269512530382,4223.544656104043,0.7440190186755352,13,7
0.8117910531527109,4218.515233,0.7415792148328273,13,7
0.8163566971694645,4201.051990141272,0.7450243902504949,14,7
0.8025641913122488,4214.649799471419,0.7472702820288075,14,7
0.8149597147287547,4174.605458,0.7468664175366541,14,7
0.8223221865033591,4357.328582141433,0.7325396576110701,14,7
0.7973209758822368,4115.500272820127,0.7519838119820824,14,7
0.7992096710883223,4192.358995659469,0.7457729600538956,15,7
0.7997405089100287,4187.550586740152,0.74767595,15,7
0.8189565186054778,4188.058022500286,0.7467033135191337,15,7
0.8127492190079991,4296.254170609578,0.741102659,15,7
0.8017261714964088,4135.597236759825,0.7501587930128275,15,7
